
--- Group Size 262144 (32 templates) ---
Top matches:
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 5) | Sim: 0.0006
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 6) | Sim: 0.0011
(0, 'ffn_c_fc', 5) <-> (3, 'ffn_c_fc', 7) | Sim: 0.0010
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 0) | Sim: 0.1152
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 1) | Sim: 0.1489
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 2) | Sim: 0.1926
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 3) | Sim: 0.1180
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 4) | Sim: 0.1318
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 5) | Sim: 0.2290
(0, 'ffn_c_fc', 6) <-> (0, 'ffn_c_fc', 7) | Sim: 0.1639
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 0) | Sim: 0.0007
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 1) | Sim: -0.0007
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 2) | Sim: -0.0006
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 3) | Sim: 0.0004
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 4) | Sim: 0.0032
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 5) | Sim: -0.0018
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 6) | Sim: 0.0000
(0, 'ffn_c_fc', 6) <-> (1, 'ffn_c_fc', 7) | Sim: 0.0034
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 0) | Sim: -0.0024
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 1) | Sim: -0.0027
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 2) | Sim: 0.0008
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 3) | Sim: -0.0008
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 4) | Sim: -0.0009
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 5) | Sim: -0.0001
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 6) | Sim: -0.0022
(0, 'ffn_c_fc', 6) <-> (2, 'ffn_c_fc', 7) | Sim: 0.0007
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 0) | Sim: 0.0035
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 1) | Sim: -0.0010
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 2) | Sim: -0.0017
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 3) | Sim: 0.0019
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 4) | Sim: 0.0027
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 5) | Sim: 0.0002
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 6) | Sim: -0.0005
(0, 'ffn_c_fc', 6) <-> (3, 'ffn_c_fc', 7) | Sim: 0.0022
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 0) | Sim: 0.1548
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 1) | Sim: 0.1389
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 2) | Sim: 0.1651
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 3) | Sim: 0.1563
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 4) | Sim: 0.1108
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 5) | Sim: 0.2218
(0, 'ffn_c_fc', 7) <-> (0, 'ffn_c_fc', 6) | Sim: 0.1639
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 0) | Sim: 0.0010
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 1) | Sim: -0.0024
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 2) | Sim: -0.0002
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 3) | Sim: 0.0001
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 4) | Sim: 0.0009
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 5) | Sim: 0.0023
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 6) | Sim: 0.0032
(0, 'ffn_c_fc', 7) <-> (1, 'ffn_c_fc', 7) | Sim: -0.0004
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 0) | Sim: -0.0050
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 1) | Sim: -0.0043
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 2) | Sim: -0.0007
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 3) | Sim: -0.0017
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 4) | Sim: -0.0001
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 5) | Sim: -0.0014
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 6) | Sim: -0.0015
(0, 'ffn_c_fc', 7) <-> (2, 'ffn_c_fc', 7) | Sim: 0.0002
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 0) | Sim: 0.0003
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 1) | Sim: 0.0016
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 2) | Sim: -0.0028
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 3) | Sim: 0.0017
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 4) | Sim: 0.0012
(0, 'ffn_c_fc', 7) <-> (3, 'ffn_c_fc', 5) | Sim: -0.0018
